,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,durationsec
209,2011-01-25 18:54:21.420650959,CM66B93ZGxukGrb2ha,192.168.3.131,57901,72.14.213.103,80,tcp,,0 days 00:00:00.023511,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.023511
210,2011-01-25 18:54:21.420699120,CjaBZ73phUGySYgUga,192.168.3.131,57902,72.14.213.103,80,tcp,,0 days 00:00:00.022638,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.022638
211,2011-01-25 18:54:17.201806068,C9wb7RGg5wtUZaQk7,192.168.3.131,57897,72.14.213.103,80,tcp,,0 days 00:00:04.218946,0,0,SF,,,0,^fAFa,2,80,2,80,,normal,4.218946
212,2011-01-25 18:54:21.420804024,CwRIfc48WO3pyZICda,192.168.3.131,57895,72.14.213.103,80,tcp,,0 days 00:00:00.024158,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.024158
213,2011-01-25 18:54:21.420852900,CJyP8Q3tDghTCTPDT1,192.168.3.131,57894,72.14.213.103,80,tcp,,0 days 00:00:00.024110,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.02411
214,2011-01-25 18:54:21.420902014,CBwFin3QrMUpXysib,192.168.3.131,57892,72.14.213.103,80,tcp,,0 days 00:00:00.024879,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.024879
215,2011-01-25 18:54:21.420955181,CWc6xr4H9KV6jGzDFj,192.168.3.131,57893,72.14.213.103,80,tcp,,0 days 00:00:00.024828,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.024828
216,2011-01-25 18:54:21.421003819,CAdHpp2RggRjvWLQv8,192.168.3.131,57891,72.14.213.103,80,tcp,,0 days 00:00:00.024780,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.02478
217,2011-01-25 18:54:21.421052933,CxZis2aiXYfVimka8,192.168.3.131,57896,72.14.213.103,80,tcp,,0 days 00:00:00.024732,0,0,SH,,,0,Fa,1,40,1,40,,normal,0.024732
218,2011-01-25 18:54:19.836110830,CmCNtI2y9wc5EMtzu6,192.168.3.131,57024,72.14.213.101,80,tcp,,0 days 00:00:01.585010,0,0,SF,,,0,^fAFa,2,80,2,80,,normal,1.58501
219,2011-01-25 18:54:21.504689932,CTKeQj4GMVyP4iGLL,172.16.255.1,10661,67.215.65.132,443,tcp,ssl,0 days 00:00:00.516536,530,1369,SF,,,0,ShADdFf,7,822,6,1621,,normal,0.516536
220,2011-01-25 18:54:21.790747166,CbGSSS1EY7Rx3iX9Ge,172.16.255.1,10665,67.215.65.132,443,tcp,ssl,0 days 00:00:00.459698,574,1433,SF,,,0,ShADdFf,7,866,6,1685,,normal,0.459698
221,2011-01-25 18:54:21.790748119,CZw45nSI9M1A64fme,172.16.255.1,10664,67.215.65.132,443,tcp,ssl,0 days 00:00:00.460224,558,1417,SF,,,0,ShADdfFa,7,850,6,1669,,normal,0.460224
222,2011-01-25 18:54:22.251591921,CcHmaU2HyeAG1xQoIl,172.16.255.1,10669,204.194.237.136,80,tcp,http,0 days 00:00:00.274466,618,2048,SF,,,0,ShADdtfFa,7,922,5,2260,,normal,0.274466
223,2011-01-25 18:54:22.128973007,C5B3ly3umStbyvlqx4,172.16.255.1,10668,204.194.237.136,80,tcp,http,0 days 00:00:00.425410,556,1896,SF,,,0,ShADadtfF,7,860,6,2148,,normal,0.42541
224,2011-01-25 18:54:22.526632071,Cyi4Ca3kbz6Qf3kizh,172.16.255.1,10670,204.194.237.136,80,tcp,http,0 days 00:00:00.413431,600,1994,SF,,,0,ShADadfF,6,852,6,2246,,normal,0.413431
225,2011-01-25 18:54:18.781805992,CuQUiY2E9Y2F6CB8k,10.0.2.15,54657,10.0.2.3,53,udp,dns,0 days 00:00:00.008399,42,358,SF,,,0,Dd,1,70,1,386,,normal,0.008399
226,2011-01-25 18:54:18.854003906,Cmp5PG8yk9chIQmsi,10.0.2.15,57524,10.0.2.3,53,udp,dns,0 days 00:00:00.006434,46,355,SF,,,0,Dd,1,74,1,383,,normal,0.006434
227,2011-01-25 18:54:23.970102072,CLV2qmw9o1OHQAnj,172.16.255.1,10672,212.8.163.80,54900,tcp,,0 days 00:00:03.014139,0,0,S0,,,0,S,2,104,0,0,,normal,3.014139
228,2011-01-25 18:54:23.970324993,Cf2IVE33v8a6Sv9PT8,172.16.255.1,10673,212.8.163.80,54900,tcp,,0 days 00:00:03.013917,0,0,S0,,,0,S,2,104,0,0,,normal,3.013917
229,2011-01-25 18:54:24.273305178,CGTKUK22chNqqcnfz5,10.0.2.15,2543,65.55.116.184,80,tcp,http,0 days 00:00:00.209365,774,656,SF,,,0,ShADadfF,5,982,5,860,,normal,0.209365
230,2011-01-25 18:54:19.567918062,C0rTDS3AUhOTsgQjI6,10.0.2.15,54795,10.0.2.3,53,udp,dns,0 days 00:00:00.003531,29,185,SF,,,0,Dd,1,57,1,213,,normal,0.003531
231,2011-01-25 18:54:19.783931971,CPiudw1ZYUvVimntYl,10.0.2.15,61870,10.0.2.3,53,udp,dns,0 days 00:00:00.208112,35,303,SF,,,0,Dd,1,63,1,331,,normal,0.208112
232,2011-01-25 18:54:20.144936800,Cscxgm3AYrJB8NfE25,10.0.2.15,64982,10.0.2.3,53,udp,dns,0 days 00:00:00.007400,39,247,SF,,,0,Dd,1,67,1,275,,normal,0.0074
233,2011-01-25 18:54:20.822738171,C5Hp4C3eMbIUNwi4Rj,172.16.255.1,10658,109.173.29.34,443,tcp,,0 days 00:00:04.358956,127,163,SF,,,0,ShADdaFf,9,499,7,455,,normal,4.358956
234,2011-01-25 18:54:22.936826944,Ci37zC2MdnmR7Jp0sl,172.16.255.1,10671,109.227.83.224,443,tcp,,0 days 00:00:02.279714,114,132,SF,,,0,ShADdaFf,9,486,7,424,,normal,2.279714
235,2011-01-25 18:54:25.679846048,CEufSYr99Mfhgv8k4,172.16.255.1,10674,212.8.163.80,43400,tcp,,0 days 00:00:03.004798,0,0,S0,,,0,S,2,104,0,0,,normal,3.004798
236,2011-01-25 18:54:25.680274010,CQI7BE15z6TXzp7aZ9,172.16.255.1,10675,212.8.163.80,43400,tcp,,0 days 00:00:03.004370,0,0,S0,,,0,S,2,104,0,0,,normal,3.00437
237,2011-01-25 18:54:00.639585972,CtYHwaIWEQSLztm4d,172.16.255.1,137,172.16.255.255,137,udp,dns,0 days 00:00:17.078145,300,0,S0,,,0,D,6,468,0,0,,normal,17.078145
238,2011-01-25 18:54:24.860463142,CxNnGc3qiZexGn7CNf,10.0.2.15,2545,91.103.140.2,80,tcp,http,0 days 00:00:01.015434,1184,2228,SF,,,0,ShADadfF,7,1472,8,2552,,normal,1.015434
239,2011-01-25 18:54:26.356740952,CZkoJj40YIoKDqAOp7,172.16.255.1,10676,204.9.163.160,35777,tcp,,0 days 00:00:02.999074,0,0,S0,,,0,S,2,104,0,0,,normal,2.999074
240,2011-01-25 18:54:26.357177019,CCAQM44aukr33NauNf,172.16.255.1,10677,204.9.163.160,35777,tcp,,0 days 00:00:02.998637,0,0,S0,,,0,S,2,104,0,0,,normal,2.998637
241,2011-01-25 18:52:49.735068083,CguDaVUVQ55fdrb0c,192.168.3.131,56035,65.55.118.107,80,tcp,http,0 days 00:01:37.949835,2319,933,RSTR,,,0,ShADdar,8,2651,6,1185,,normal,97.949835
242,2011-01-25 18:54:28.076889038,CCloWJ2Dkdph9W3rhg,172.16.255.1,10678,212.8.163.80,54900,tcp,,,0,0,S0,,,0,S,1,52,0,0,,normal,0.0
243,2011-01-25 18:54:28.077426910,CpL4Og10iNnoaVDmxd,172.16.255.1,10679,212.8.163.80,54900,tcp,,,0,0,S0,,,0,S,1,52,0,0,,normal,0.0
244,2011-01-25 18:54:23.533828973,CpW0prko11kNAr4Y1,10.0.2.15,57632,10.0.2.3,53,udp,dns,0 days 00:00:00.113517,44,199,SF,,,0,Dd,1,72,1,227,,normal,0.113517
245,2011-01-25 18:54:12.029328823,CFIZyN1wbxbU7SYf8j,172.16.255.1,10635,194.165.188.76,443,tcp,,0 days 00:00:16.757357,324,86,SF,,,0,ShADadFf,8,656,7,378,,normal,16.757357
246,2011-01-25 18:54:24.266165971,CCa7Ms2mNvWZLBEJzj,10.0.2.15,62310,10.0.2.3,53,udp,dns,0 days 00:00:00.006146,32,118,SF,,,0,Dd,1,60,1,146,,normal,0.006146
247,2011-01-25 18:54:29.200115919,C58WQv4tqUy5ipgxJ4,192.168.3.131,58542,208.82.236.129,80,tcp,http,0 days 00:00:00.112624,591,2546,SF,,,0,ShADdfFa,5,803,5,2758,,normal,0.112624
248,2011-01-25 18:54:29.202331066,CXdEeU3bMvZ696br96,192.168.3.131,58543,208.82.236.130,80,tcp,http,0 days 00:00:00.279471,443,10329,SF,,,0,ShADdFf,8,775,11,10781,,normal,0.279471
249,2011-01-25 18:54:24.492157936,CiCJ5z3Xbvv2zF2zH2,10.0.2.15,59794,10.0.2.3,53,udp,dns,0 days 00:00:00.365265,40,319,SF,,,0,Dd,1,68,1,347,,normal,0.365265
250,2011-01-25 18:53:42.205976963,CNg0dY2c04uv9lRS4c,192.168.3.131,58443,204.9.163.166,80,tcp,http,0 days 00:00:47.357377,299,218,SF,,,0,ShADadfFr,6,551,5,430,,normal,47.357377
251,2011-01-25 18:54:20.823055029,CDyYaB2p56PvYMoE41,172.16.255.1,10659,109.255.178.86,443,tcp,,0 days 00:00:06.210054,132,114,RSTO,,,0,ShADdTFRat,7,484,5,361,,normal,6.210054
252,2011-01-25 18:54:30.450618029,CsfP0k3Vvsjvy6SC3a,172.16.255.1,10685,204.9.163.160,35777,tcp,,,0,0,S0,,,0,S,1,52,0,0,,normal,0.0
253,2011-01-25 18:54:30.451041937,C4AVv232thm5ZJ3fJk,172.16.255.1,10686,204.9.163.160,35777,tcp,,,0,0,S0,,,0,S,1,52,0,0,,normal,0.0
254,2011-01-25 18:54:25.894416094,CMsU1b4Vlk3c24ZUli,10.0.2.15,58511,10.0.2.3,53,udp,dns,0 days 00:00:00.467897,42,317,SF,,,0,Dd,1,70,1,345,,normal,0.467897
255,2011-01-25 18:52:50.992263079,CrcpcX3oPD1qAwQjld,192.168.3.131,56051,207.46.0.109,80,tcp,http,0 days 00:01:39.955363,6961,21037,RSTR,,,0,ShADadr,14,7533,32,22329,,normal,99.955363
256,2011-01-25 18:54:12.029659033,CzJVM5eHZAMaTyWH8,172.16.255.1,10636,212.8.166.36,443,tcp,,0 days 00:00:18.994973,1454,3063,SF,,,0,ShADadFf,23,2386,27,4155,,normal,18.994973
257,2011-01-25 18:54:31.169173956,CwyNnr2BAueJDM8HIj,10.0.2.15,2549,65.55.116.184,80,tcp,http,0 days 00:00:00.219153,510,424,SF,,,0,ShADadfF,5,718,5,628,,normal,0.219153
258,2011-01-25 18:54:28.253042936,Cwg2p31oqAGesK4xch,192.168.3.131,57847,72.14.213.147,80,tcp,,0 days 00:00:03.166415,0,0,SF,,,0,^fAFa,2,80,2,80,,normal,3.166415
259,2011-01-25 18:54:13.840363026,CDDUlj3xvxrbbRZj45,172.16.255.1,10638,130.117.72.100,443,tcp,,0 days 00:00:18.126208999,333,489395,SF,,,0,ShADadFf,170,7145,354,503567,,normal,18.126208
260,2011-01-25 18:54:28.205082893,CknLW74PELQtJoGP2g,10.0.2.15,58971,10.0.2.3,53,udp,dns,0 days 00:00:00.084700,30,171,SF,,,0,Dd,1,58,1,199,,normal,0.0847
261,2011-01-25 18:52:23.981323957,CoDnPL3H59akX6VzM5,192.168.3.131,55966,63.215.202.48,80,tcp,http,0 days 00:02:09.302555,515,624,SF,,,0,ShADdfFa,6,767,4,788,,normal,129.302555
262,2011-01-25 18:53:16.555946112,C9RFI241AwK5lqof41,192.168.3.131,56136,206.108.207.163,80,tcp,,0 days 00:01:16.728006,0,414,SF,,,0,ShAdfFRa,5,212,4,586,,normal,76.728006
263,2011-01-25 18:53:28.154922009,CfeTk6inUgzDGnzd,192.168.3.131,56169,206.108.207.155,80,tcp,,0 days 00:01:05.129105,0,414,SF,,,0,ShAdfFRa,5,212,4,586,,normal,65.129105
264,2011-01-25 18:52:24.252538204,C3Iomj4qesVdg2tYv6,192.168.3.131,55967,63.215.202.49,80,tcp,http,0 days 00:02:09.031547,640,4202,SF,,,0,ShADdfFa,6,892,6,4446,,normal,129.031547
265,2011-01-25 18:54:23.841480017,CezCMr40J7nYFpESF8,192.168.3.131,56292,65.54.95.68,80,tcp,http,0 days 00:00:09.442648,710,168,SF,,,0,ShADadfF,6,962,5,380,,normal,9.442648
266,2011-01-25 18:54:34.732671976,CIclQu4PLDk4srP2jk,192.168.3.131,56318,207.46.148.38,80,tcp,http,0 days 00:00:00.036920,645,2415,SF,,,0,ShADdfFa,5,857,4,2583,,normal,0.03692
267,2011-01-25 18:54:35.121648073,CRMHHkVzCwu5HDS78,192.168.3.131,56325,207.46.148.38,80,tcp,http,0 days 00:00:00.037833,646,2485,SF,,,0,ShADdfFa,5,858,4,2653,,normal,0.037833
268,2011-01-25 18:54:35.805423021,CoUJ084YTOp5Q6qG8a,172.16.255.1,10690,109.173.29.34,443,tcp,,0 days 00:00:02.558070,146,155,SF,,,0,ShADdaFf,10,558,8,487,,normal,2.55807
269,2011-01-25 18:54:35.804989100,CSCfn61ZuNCUzcEQMb,172.16.255.1,10689,109.227.83.224,443,tcp,,0 days 00:00:02.592094,130,155,SF,,,0,ShADdaFf,9,502,7,447,,normal,2.592094
270,2011-01-25 18:54:35.187170029,COKCrp2cvwiuPAcA24,172.16.255.1,10659,109.255.178.86,443,tcp,,0 days 00:00:06.427828,0,35,SHR,,,0,^df,0,0,2,115,,normal,6.427828
271,2011-01-25 18:54:34.827028990,CZ8YUg1dYuyhjFoQKg,192.168.3.131,56319,65.54.95.140,80,tcp,http,0 days 00:00:08.459178,958,15256,SF,,,0,ShADdfFa,11,1410,14,15828,,normal,8.459178
272,2011-01-25 18:54:36.330703974,Cxyy0g4l3ZDRehbUPi,192.168.3.131,56331,65.54.95.68,80,tcp,http,0 days 00:00:06.955641,669,173236,SF,,,0,ShADadfF,58,3001,123,178168,,normal,6.955641
273,2011-01-25 18:54:35.450881004,CidcYy23xTAEZLBOli,192.168.3.131,56326,65.54.95.39,80,tcp,http,0 days 00:00:07.835533,1050,6341,SF,,,0,ShADadfF,9,1422,10,6753,,normal,7.835533
274,2011-01-25 18:54:32.842068911,CGhCf81GyTPpuukNSc,192.168.3.131,56313,65.54.95.75,80,tcp,http,0 days 00:00:10.444404,710,167,SF,,,0,ShADadfF,6,962,5,379,,normal,10.444404
275,2011-01-25 18:54:32.842833996,CuBmhRVYOBEpmWLcj,192.168.3.131,56314,65.54.95.75,80,tcp,http,0 days 00:00:10.443693,710,167,SF,,,0,ShADadfF,6,962,5,379,,normal,10.443693
276,2011-01-25 18:54:36.623301983,C7kTWK1b5MNjEdBQNg,192.168.3.131,56332,65.54.95.75,80,tcp,http,0 days 00:00:06.663279,2057,501,SF,,,0,ShADadfF,9,2429,7,793,,normal,6.663279
277,2011-01-25 18:54:35.008771181,CvsGGoR58ahLiuD3,192.168.3.131,56323,66.235.133.62,80,tcp,,0 days 00:00:10.398265,2036,738,RSTR,,,2036,ShAaGdr,3,132,4,910,,normal,10.398265
278,2011-01-25 18:54:34.704941988,C2MK3tsESvFEQjZKl,192.168.3.131,56317,66.235.139.121,80,tcp,,0 days 00:00:11.091861,6302,2048,RSTR,,,6302,ShAaGdr,3,132,8,2380,,normal,11.091861
279,2011-01-25 18:54:47.585464001,CtTZpGXVVavCG3kj7,192.168.3.131,56357,207.46.148.38,80,tcp,http,0 days 00:00:00.070918,645,2415,SF,,,0,ShADdfFa,5,857,4,2583,,normal,0.070918
280,2011-01-25 18:54:48.044490099,CGRGZ7xw2SVGTDxsg,192.168.3.131,56362,207.46.148.38,80,tcp,http,0 days 00:00:00.079429,646,1865,SF,,,0,ShADdfFa,5,858,4,2033,,normal,0.079429
281,2011-01-25 18:54:31.774752855,CBKMFl1PrlxU9GxDZ9,172.16.255.1,10687,109.90.123.126,443,tcp,,0 days 00:00:16.386084,118,156,SF,,,0,ShADdaFf,10,530,8,488,,normal,16.386084
282,2011-01-25 18:54:29.241821051,C8sOb8X1FbmchEC0i,192.168.3.131,58544,208.82.236.129,80,tcp,http,0 days 00:00:20.703504,626,8883,SF,,,0,ShADadfF,7,918,11,9335,,normal,20.703504
283,2011-01-25 18:54:45.227252007,CRMxyC49D7pRdzV993,10.0.2.15,59686,10.0.2.3,53,udp,dns,0 days 00:00:00.309364,45,154,SF,,,0,Dd,1,73,1,182,,normal,0.309364
284,2011-01-25 18:54:45.539330006,CFP7VM2NUTSBlzlAvj,10.0.2.15,2551,70.37.129.34,80,tcp,http,0 days 00:00:05.367533,845,7077,RSTO,,,0,ShADadfR,9,1213,11,7521,,normal,5.367533
285,2011-01-25 18:54:18.810884953,CDev1Y1I5UTRK4ZYw2,10.0.2.15,2529,207.46.96.145,80,tcp,http,0 days 00:00:32.096309,903,34330,RSTO,,,0,ShADadfR,29,2071,48,36254,,normal,32.096309
286,2011-01-25 18:54:51.512911797,CHWazq40EUt2iASIwh,172.16.255.1,10659,109.255.178.86,443,tcp,,,0,0,SHR,,,0,^f,0,0,1,75,,normal,0.0
287,2011-01-25 18:54:29.708122015,Cc6XwZGchpR3sEmUk,172.16.255.1,10684,109.229.25.126,443,tcp,,0 days 00:00:23.210792,147,146,SF,,,0,ShADdaFf,10,559,8,478,,normal,23.210792
288,2011-01-25 18:54:47.631026983,Ckwpio2T0cQUpjfE2,192.168.3.131,56359,65.54.95.140,80,tcp,http,0 days 00:00:05.654529,1922,7375,SF,,,0,ShADdfFa,8,2254,9,7747,,normal,5.654529
289,2011-01-25 18:54:47.707664967,CgphTu4nsnzjSLgdmk,192.168.3.131,56360,65.54.95.140,80,tcp,http,0 days 00:00:05.578014,962,3508,SF,,,0,ShADdfFa,7,1254,6,3760,,normal,5.578014
290,2011-01-25 18:54:47.620682955,CViItD1awIEWjW5nqc,192.168.3.131,56358,65.54.95.140,80,tcp,http,0 days 00:00:05.665061,944,942,SF,,,0,ShADdfFa,6,1196,4,1114,,normal,5.665061
291,2011-01-25 18:54:49.324616909,CptbfBRXDn7yLQLFk,192.168.3.131,56368,65.54.95.68,80,tcp,http,0 days 00:00:03.961201,669,173236,SF,,,0,ShADadfF,58,3001,124,178208,,normal,3.961201
292,2011-01-25 18:54:48.477226973,CZVpNXiHREVAA2XZi,192.168.3.131,56363,65.54.95.39,80,tcp,http,0 days 00:00:04.808655,617,6171,SF,,,0,ShADadfF,7,909,9,6543,,normal,4.808655
293,2011-01-25 18:54:45.294759035,Czs79A3sz2ovX9Ktgl,192.168.3.131,56351,65.54.95.68,80,tcp,http,0 days 00:00:07.991178,710,168,SF,,,0,ShADadfF,6,962,5,380,,normal,7.991178
294,2011-01-25 18:54:35.486454964,Cm0BJL2heTiCPLt2Q4,192.168.3.131,56327,76.74.140.168,80,tcp,http,0 days 00:00:17.799596,611,515,SF,,,0,ShADadfF,6,863,5,727,,normal,17.799596
295,2011-01-25 18:54:00.227772951,Cd4zDY2c0KNOWkABm5,172.16.255.1,50983,71.224.25.112,33695,udp,,0 days 00:00:00.252114,73,62,SF,,,0,Dd,2,129,2,118,,normal,0.252114
296,2011-01-25 18:54:00.291008949,C7wW1e4GBm0SOhSmX4,172.16.255.1,68,255.255.255.255,67,udp,dhcp,,0,0,S0,,,0,D,1,328,0,0,,normal,0.0
297,2011-01-25 18:54:00.291599989,CSgkHr4Qw7UTnvcSRb,172.16.255.1,68,172.16.0.1,67,udp,dhcp,,0,0,SHR,,,0,^d,0,0,1,328,,normal,0.0
298,2011-01-25 18:54:00.481058121,CiyER31amDjhW4SYJg,172.16.255.1,50983,156.26.54.15,4300,udp,,0 days 00:00:00.073845,26,51,SF,,,0,Dd,1,54,1,79,,normal,0.073845
299,2011-01-25 18:54:00.556069851,CAaj3iz8jMVVPPod,172.16.255.1,50983,178.144.253.171,43217,udp,,0 days 00:00:00.395482,28,51,SF,,,0,Dd,1,56,1,79,,normal,0.395482
300,2011-01-25 18:54:00.952652931,CJTMKl52N8bP05lVf,172.16.255.1,50983,147.31.122.1,18165,udp,,0 days 00:00:00.102246,25,18,SF,,,0,Dd,1,53,1,46,,normal,0.102246
301,2011-01-25 18:54:01.056202888,CafKJ12U7U5sXtgZ5a,172.16.255.1,50983,75.76.39.18,35877,udp,,0 days 00:00:00.123182,32,51,SF,,,0,Dd,1,60,1,79,,normal,0.123182
302,2011-01-25 18:54:01.180182934,Cxnxkz4zptJVnNQAui,172.16.255.1,50983,69.255.24.214,24506,udp,,0 days 00:00:00.121394,28,51,SF,,,0,Dd,1,56,1,79,,normal,0.121394
303,2011-01-25 18:54:01.308931112,C8FHAkEXZ5TWqxzQ1,172.16.255.1,50983,67.163.123.10,39466,udp,,0 days 00:00:00.133206999,35,51,SF,,,0,Dd,1,63,1,79,,normal,0.133206
304,2011-01-25 18:54:01.443110943,Cm11ex2KMUgQjmF8fl,172.16.255.1,50983,74.75.251.207,39109,udp,,0 days 00:00:00.126273,24,51,SF,,,0,Dd,1,52,1,79,,normal,0.126273
305,2011-01-25 18:54:01.570364952,C63ujdBUhciufx2Pg,172.16.255.1,50983,128.173.201.171,23537,udp,,0 days 00:00:00.095008,28,18,SF,,,0,Dd,1,56,1,46,,normal,0.095008
306,2011-01-25 18:54:47.839872122,CPM8qM3mEaey3mkVzf,192.168.3.131,56361,66.235.133.62,80,tcp,,0 days 00:00:10.271085,2032,738,RSTR,,,2032,ShAaGdr,3,132,4,910,,normal,10.271085
307,2011-01-25 18:54:47.521992922,CBuN2r1HuJJWGIOZTi,192.168.3.131,56356,66.235.139.121,80,tcp,,0 days 00:00:11.573981,6296,2047,RSTR,,,6296,ShAaGdr,3,132,8,2379,,normal,11.573981
308,2011-01-25 18:54:04.337730169,CMBHBu245BTARJCmsk,172.16.255.1,54052,239.255.255.250,1900,udp,,0 days 00:00:00.000074,265,0,S0,,,0,D,2,321,0,0,,normal,7.4e-05
309,2011-01-25 18:54:59.953464985,CzPs6x1wwhit7e7vkl,192.168.3.131,58608,208.82.236.129,80,tcp,http,0 days 00:00:00.115964,597,2416,SF,,,0,ShADdfFa,5,809,5,2628,,normal,0.115964
310,2011-01-25 18:54:05.064709902,C8v0bVhWqpyDhBbae,172.16.255.1,50983,67.82.196.121,10662,udp,,0 days 00:00:00.094714,22,207,SF,,,0,Dd,1,50,1,235,,normal,0.094714
311,2011-01-25 18:54:05.160449028,CgERZm2CFVisF4Xiya,172.16.255.1,50983,190.213.192.39,9009,udp,,,0,0,S0,,,0,D,1,46,0,0,,normal,0.0
312,2011-01-25 18:54:23.699275017,CBBxEm3ZED4yeX33Rc,10.0.2.15,2542,207.46.113.78,443,tcp,ssl,0 days 00:00:36.512350,2605,5488,RSTO,,,0,ShADadfR,13,3133,12,5972,,normal,36.51235
313,2011-01-25 18:54:05.244802952,CTWbwU1U9QMn8chh4d,172.16.255.1,50983,190.39.220.172,443,udp,,,0,0,S0,,,0,D,1,46,0,0,,normal,0.0
314,2011-01-25 18:54:05.244852066,CUxKGO1B3sQYKMObBb,172.16.255.1,50983,67.84.192.140,443,udp,,0 days 00:00:00.099403,18,26,SF,,,0,Dd,1,46,1,54,,normal,0.099403
315,2011-01-25 18:54:05.064893007,CQtKU92U6fG8RvZqa4,172.16.255.1,50983,188.231.175.85,21827,udp,,0 days 00:00:00.244606,22,209,SF,,,0,Dd,1,50,1,237,,normal,0.244606
316,2011-01-25 18:54:05.160538197,CYpo3r4pliUzy5JWx9,172.16.255.1,50983,67.9.27.118,48240,udp,,0 days 00:00:00.151529,18,26,SF,,,0,Dd,1,46,1,54,,normal,0.151529
317,2011-01-25 18:54:05.160353899,CdCpx43wnC6sA90ekb,172.16.255.1,50983,67.117.28.180,56259,udp,,0 days 00:00:00.427752,90,130,SF,,,0,Dd,5,230,5,270,,normal,0.427752
318,2011-01-25 18:54:05.160251856,CgdH8BRoTqbqgn71h,172.16.255.1,50983,188.2.252.64,43699,udp,,0 days 00:00:01.042705,90,130,SF,,,0,Dd,5,230,5,270,,normal,1.042705
319,2011-01-25 18:54:04.339188099,CBCBnj4vOToQVdJ09e,172.16.255.1,54055,172.16.0.1,5351,udp,,0 days 00:00:01.863951,48,0,S0,,,0,D,4,160,0,0,,normal,1.863951
320,2011-01-25 18:54:56.667788029,C9N6Pz2E27XNu1Fut8,10.0.2.15,61133,10.0.2.3,53,udp,dns,0 days 00:00:00.195090,44,153,SF,,,0,Dd,1,72,1,181,,normal,0.19509
321,2011-01-25 18:54:58.215693951,CbTtyO3KzkdY1RAfDe,192.168.3.131,56386,65.54.95.68,80,tcp,http,0 days 00:00:05.078171,710,168,SF,,,0,ShADadfF,6,962,5,380,,normal,5.078171
322,2011-01-25 18:54:49.612067938,C8yWoy3xwaON914QEb,192.168.3.131,56369,65.54.95.75,80,tcp,http,0 days 00:00:13.681910,2057,501,SF,,,0,ShADadfF,9,2429,7,793,,normal,13.68191
323,2011-01-25 18:54:10.067361832,CqktE33YA2tCngTJZ5,172.16.255.1,50983,208.88.186.244,13392,udp,,0 days 00:00:00.090172,68,11,SF,,,0,Dd,1,96,1,39,,normal,0.090172
324,2011-01-25 18:54:24.709266901,Cg6Ugi2feCQxPc16i,10.0.2.15,2544,207.46.113.78,443,tcp,ssl,0 days 00:00:40.508775,2642,7271,RSTO,,,0,ShADadfR,13,3170,16,7915,,normal,40.508775
325,2011-01-25 18:54:10.560250998,C54TCs3DHxxf8BEsn1,172.16.255.1,50983,209.105.148.72,56138,udp,,0 days 00:00:00.112073,417,17,SF,,,0,Dd,1,445,1,45,,normal,0.112073
326,2011-01-25 18:54:10.560600996,CUGpVT3XpSZkVWoTGb,172.16.255.1,50983,71.67.132.22,28376,udp,,0 days 00:00:00.137552,417,17,SF,,,0,Dd,1,445,1,45,,normal,0.137552
327,2011-01-25 18:54:10.560467005,C4tfZTZaaOfkfjCh2,172.16.255.1,50983,124.144.10.123,50583,udp,,0 days 00:00:00.142558,417,17,SF,,,0,Dd,1,445,1,45,,normal,0.142558
328,2011-01-25 18:54:10.560538054,CdoJH238yCSIeIRWr4,172.16.255.1,50983,190.213.76.21,62669,udp,,0 days 00:00:00.169312,417,17,SF,,,0,Dd,1,445,1,45,,normal,0.169312
329,2011-01-25 18:54:10.560409069,C79kFr4OgdXYaRORu7,172.16.255.1,50983,95.68.58.110,17865,udp,,0 days 00:00:00.247154,417,17,SF,,,0,Dd,1,445,1,45,,normal,0.247154
330,2011-01-25 18:54:10.560672998,ClXuqf4EmSv9DmfqR9,172.16.255.1,50983,130.206.167.238,54002,udp,,0 days 00:00:00.283903,417,17,SF,,,0,Dd,1,445,1,45,,normal,0.283903
331,2011-01-25 18:54:09.774643898,CTKcj62B20qn07m6z5,172.16.255.1,50983,87.5.175.49,42341,udp,,0 days 00:00:01.178877,489,1061,SF,,,0,Dd,3,573,3,1145,,normal,1.178877
332,2011-01-25 18:55:09.052314997,CfdNQM2rjmq5yrvWjc,192.168.3.131,56420,207.46.148.38,80,tcp,http,0 days 00:00:00.062894,587,881,SF,,,0,ShADfFa,5,799,3,1009,,normal,0.062894
333,2011-01-25 18:54:10.561558008,CpB4CF3SP0u5itvxA4,172.16.255.1,50983,71.67.129.20,21319,udp,,0 days 00:00:04.847479,457,36,SF,,,0,Dd,2,513,2,92,,normal,4.847479
334,2011-01-25 18:54:15.448077917,CNXxgR2TZmjVh58WJl,172.16.255.1,50983,24.193.140.50,9911,udp,,0 days 00:00:00.147630,40,19,SF,,,0,Dd,1,68,1,47,,normal,0.14763
